system,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450
apl8c621,-0.665546,-0.406603,-0.082075,-0.649558,-0.504178,-0.348141,-0.283496,-0.585194,-0.635637,-0.095447,-0.312828,-1.39794,-0.424581,-0.695941,-0.210701,-0.489857,-0.897223,-0.361611,-0.614036,-0.349498,-1.707744,-0.563519,-0.170439,-0.584192,-0.376751,-1.007446,-0.51357,-0.55752,-0.697886,-0.229737,-0.331894,-2.309804,-1.20204,-0.597739,-0.732359,-1.153663,-1.943095,-1.093126,-2.187087,-0.694434,-0.213107,-1.283162,-1.358526,-0.069968,-0.557677,-0.550059,-0.144602,-1.50724,-0.770062,-0.217098
apl8ctd,-2.167491,-0.427012,-0.042584,-0.665345,-0.471212,-0.256098,-0.381743,-0.62142,-0.680062,-0.056654,-0.630599,-1.247184,-0.880414,-0.819587,-0.229737,-0.480829,-0.653061,-0.335828,-0.82333,-0.322028,-1.021363,-1.209012,-0.175549,-0.759451,-0.38426,-1.747147,-0.601192,-0.493495,-0.705313,-0.248567,-0.350568,-2.721246,-1.316053,-0.815877,-0.575118,-1.017277,-1.970616,-0.881074,-2.356547,-0.507519,-0.184024,-1.344862,-1.386158,-0.048177,-0.440932,-0.450874,-1.119186,-2.221849,-0.837734,-0.25649
apl8n,-0.859178,-0.439974,-0.052959,-1.185752,-0.568154,-0.330962,-0.912219,-0.588044,-0.76675,-0.087194,-0.377268,-0.582528,-0.343423,-1.003051,-0.532836,-0.434743,-0.440932,-0.312382,-0.977984,-0.405276,-1.605548,-0.746904,-0.192194,-0.662142,-0.492279,-2.552842,-0.540758,-0.463063,-0.788079,-0.278437,-0.392009,-3.522879,-2.09691,-0.637706,-0.486782,-1.152427,-2.468521,-0.74739,-2.508638,-0.543027,-0.250882,-1.630784,-1.585027,-0.046047,-0.721018,-0.457922,-0.165516,-2.161151,-0.825068,-0.286341
apl8p,-0.73471,-0.398157,-0.05463,-0.672233,-0.491605,-0.324772,-0.417255,-0.570248,-0.629487,-0.084706,-0.823619,-0.371203,-0.389553,-0.796695,-0.280337,-0.443577,-3.221849,-0.325506,-0.813326,-0.360812,-1.66354,-0.426316,-0.161403,-0.583193,-0.41375,-1.508638,-0.510042,-0.477947,-0.747632,-0.207748,-0.332454,-2.318759,-1.44855,-0.594142,-0.54546,-1.189096,-2.065502,-0.84436,-2.267606,-0.337148,-0.225775,-1.393619,-1.367543,-0.060531,-0.609418,-0.486516,-0.164753,-2.259637,-0.757707,-0.230992
att99atc,-1.823909,-0.724458,-0.086451,-0.784362,-0.842543,-0.302335,-0.257118,-0.767766,-1.415669,-0.053646,-0.639596,-0.332267,-1.403403,-0.679854,-0.10863,-0.555175,-2.522879,-0.276544,-1.337242,-0.358625,-1.200659,-0.46382,-0.268814,-1.043351,-0.298778,-1.376751,-0.596536,-0.452718,-0.520137,-0.507379,-0.294222,-4.0,-1.179799,-0.438899,-0.640734,-0.769807,-1.425969,-0.878769,-1.853872,-0.360115,-0.209644,-3.39794,-0.823041,-0.081341,-0.436875,-0.350665,-1.12436,-2.619789,-0.979639,-0.363813
att99atdc,-2.161151,-0.578067,-0.04412,-0.639217,-0.665949,-0.249955,-0.303207,-0.621239,-0.705313,-0.07053,-0.531062,-0.345631,-0.583359,-0.648784,-0.13632,-0.540608,-2.920819,-0.279345,-1.226945,-0.364919,-1.046724,-0.447453,-0.236347,-0.621602,-0.293197,-1.458421,-0.540005,-0.604848,-0.389766,-0.501552,-0.293282,-1.458421,-1.254925,-0.450384,-0.672845,-0.79129,-1.453457,-0.544394,-1.74958,-0.345438,-0.204815,-1.539102,-1.104577,-0.111708,-0.412177,-0.420559,-0.868702,-1.21467,-0.957424,-0.343998
att99atde,-1.581699,-0.525638,-0.043447,-0.679854,-0.60206,-0.249183,-0.279923,-0.641304,-0.569925,-0.056258,-0.501001,-0.316053,-0.504178,-0.56655,-0.150826,-0.540608,-2.39794,-0.282163,-1.034328,-0.360912,-0.945004,-0.674074,-0.238147,-0.559878,-0.294992,-1.386158,-0.546835,-0.570248,-0.404504,-0.504872,-0.314796,-1.759451,-1.019088,-0.301291,-0.65738,-0.678402,-1.41005,-0.563996,-1.847712,-0.366633,-0.198871,-1.545155,-1.093665,-0.120216,-0.452595,-0.414426,-0.847712,-2.283997,-0.942714,-0.318849
att99ate,-0.934794,-0.646853,-0.086451,-0.727926,-0.780677,-0.302335,-0.256255,-0.767766,-1.107349,-0.053646,-0.562884,-0.332267,-1.403403,-0.608359,-0.168002,-0.555175,-2.522879,-0.299296,-1.260428,-0.363813,-1.245652,-0.750802,-0.27043,-1.043351,-0.291324,-1.478862,-0.635449,-0.530178,-0.520137,-0.508078,-0.293453,-4.0,-1.037631,-0.438899,-0.664141,-0.762205,-1.414539,-0.843148,-1.920819,-0.360115,-0.209644,-2.30103,-0.975925,-0.081341,-0.413863,-0.388595,-1.008331,-2.958607,-0.959398,-0.381952
cirtrc82,-2.853872,-1.49485,-0.524619,-1.560667,-1.519993,-4.0,-1.251037,-1.616185,-4.0,-0.912929,-4.0,-1.910095,-2.39794,-1.342944,-1.484126,-1.630784,-3.69897,-1.208309,-2.79588,-1.669586,-1.809668,-2.522879,-3.522879,-1.286509,-1.764472,-1.254925,-2.638272,-1.939302,-4.0,-0.856985,-0.985479,-4.0,-3.69897,-1.113509,-0.947306,-1.899629,-1.785156,-1.809668,-2.853872,-2.337242,-4.0,-1.939302,-3.154902,-4.0,-1.399027,-2.107905,-4.0,-4.0,-2.638272,-1.899629
CL99SD,-1.175874,-0.59568,-0.138107,-0.585695,-0.408713,-0.286677,-0.488919,-0.525492,-0.630599,-0.100125,-0.435926,-0.410833,-0.477556,-0.722849,-0.442132,-0.26552,-0.430275,-0.501965,-0.434979,-0.36271,-0.992679,-0.595851,-0.124013,-0.851706,-0.243668,-0.361012,-0.380802,-0.327717,-0.202455,-0.07099,-0.511449,-2.537602,-1.175224,-0.327071,-0.296451,-0.666351,-1.112946,-0.767512,-0.991826,-0.613144,-0.419417,-0.803271,-1.280669,-0.006961,-0.351347,-0.487716,-0.386898,-0.74521,-1.002614,-0.465086
CL99SDopt1,-1.089376,-0.643783,-0.136975,-0.551448,-0.397072,-0.296881,-0.422278,-0.487983,-0.559091,-0.104467,-0.44636,-0.429807,-0.399027,-0.66294,-0.387216,-0.283579,-0.459045,-0.354676,-0.253132,-0.338187,-0.996971,-0.592949,-0.157953,-0.795609,-0.249492,-0.335546,-0.354971,-0.351542,-0.213888,-0.07099,-0.436875,-3.154902,-1.400117,-0.389021,-0.283496,-0.651306,-1.059484,-0.758205,-0.971022,-0.507379,-0.266402,-0.850165,-1.289883,-0.016238,-0.292004,-0.472499,-0.420331,-0.789147,-1.032452,-0.46572
CL99SDopt2,-0.749336,-0.555487,-0.171791,-0.582861,-0.396314,-0.304781,-0.427477,-0.489187,-0.55752,-0.124418,-0.434624,-0.445632,-0.399354,-0.708409,-0.377993,-0.271322,-0.570086,-0.662341,-0.25065,-0.373249,-1.142668,-0.596022,-0.156082,-0.789681,-0.310425,-0.321391,-0.340654,-0.359717,-0.212681,-0.07099,-0.427361,-3.30103,-1.44855,-0.409381,-0.292174,-0.611366,-1.115771,-0.764219,-0.983803,-0.583859,-0.222936,-0.843148,-1.440093,-0.114865,-0.24703,-0.497846,-0.589898,-0.769807,-1.094204,-0.637895
CL99XT,-0.671417,-0.642065,-0.405829,-0.682564,-0.443697,-0.237396,-0.232399,-0.514847,-0.649946,-0.134837,-0.452471,-0.406271,-0.537902,-0.637141,-0.466991,-0.267445,-0.382475,-0.282996,-0.382475,-0.356054,-1.022734,-0.592439,-0.124187,-0.63865,-0.244506,-0.213462,-0.518128,-0.352911,-0.147825,-0.089109,-0.536406,-2.161151,-1.146302,-0.239351,-0.305922,-0.719649,-1.175874,-0.657775,-1.019997,-0.475604,-0.216025,-0.920819,-1.221126,-0.02558,-0.156394,-0.631899,-0.371611,-0.681937,-0.92775,-0.462433
CL99XTopt,-0.62233,-0.683401,-0.407379,-0.646084,-0.397181,-0.23151,-0.226799,-0.532096,-0.734475,-0.136737,-0.459545,-0.411953,-0.474696,-0.635449,-0.449894,-0.280503,-0.401319,-0.308123,-0.232621,-0.317494,-1.022734,-0.568475,-0.116395,-0.640734,-0.292856,-0.229737,-0.527536,-0.379344,-0.154654,-0.081236,-0.521289,-2.275724,-1.227678,-0.245958,-0.309715,-0.703774,-1.142065,-0.652475,-1.031517,-0.462559,-0.185153,-0.931443,-1.232844,-0.018136,-0.144784,-0.623788,-0.398592,-0.662142,-0.973875,-0.488518
disco1,-4.0,-4.0,-0.447453,-1.422508,-4.0,-1.025488,-0.714893,-1.90309,-1.422508,-0.385525,-4.0,-2.161151,-1.970616,-2.337242,-2.200659,-1.524329,-1.165579,-0.909389,-1.525784,-1.692504,-1.453457,-2.769551,-3.045757,-3.522879,-2.327902,-2.721246,-2.086186,-0.783834,-0.752518,-0.525056,-1.950782,-4.0,-4.0,-0.839832,-2.013228,-3.0,-2.091515,-2.086186,-3.09691,-1.585027,-0.384787,-4.0,-2.657577,-4.0,-4.0,-2.19382,-4.0,-3.522879,-1.598599,-2.619789
Dm8Nbn,-2.055517,-0.96417,-0.359022,-1.630784,-1.336299,-0.881735,-1.417937,-1.199283,-1.016825,-0.946154,-1.761954,-2.376751,-0.856361,-1.59346,-0.98843,-1.476254,-3.154902,-1.568636,-1.546682,-1.69037,-2.376751,-2.366532,-0.909037,-1.863279,-1.022734,-2.309804,-1.603801,-2.619789,-0.602581,-0.570732,-0.988007,-3.69897,-4.0,-1.10513,-1.578396,-2.387216,-1.754487,-2.309804,-0.879755,-2.045757,-0.514563,-4.0,-1.568636,-1.367543,-1.578396,-1.876148,-2.161151,-2.552842,-1.787812,-0.511308
Dm8NbnR,-2.267606,-1.316953,-0.418619,-1.600326,-1.427128,-0.78728,-1.425969,-1.105684,-1.042393,-0.811072,-2.431798,-2.045757,-1.283162,-1.47237,-1.011887,-0.973467,-2.259637,-1.50307,-2.221849,-1.267606,-1.742321,-1.413413,-0.895172,-1.60206,-0.852324,-2.167491,-1.178486,-2.79588,-0.66615,-0.497436,-0.589223,-3.221849,-3.522879,-0.8671,-1.017729,-2.568636,-1.630784,-1.510042,-1.812479,-1.995679,-0.549443,-4.0,-1.484126,-1.679854,-2.017729,-1.454693,-3.39794,-2.568636,-1.801343,-0.674074
Dm8TFbn,-1.829738,-0.599462,-0.098052,-0.756714,-0.84649,-0.897909,-0.757459,-0.77083,-0.610657,-0.334419,-0.55705,-3.045757,-0.659556,-0.795337,-0.406714,-1.034798,-3.154902,-1.55752,-0.822752,-1.457175,-2.568636,-2.173925,-0.226287,-0.913284,-0.794525,-2.853872,-0.893469,-1.344862,-0.706196,-0.388383,-1.128427,-4.0,-2.167491,-0.966174,-2.267606,-1.521434,-1.50724,-2.102373,-1.274905,-1.55752,-0.404614,-1.966576,-1.344862,-0.337525,-1.056011,-1.790485,-0.294735,-1.505845,-0.902396,-0.256961
Dm8TFidf,-1.829738,-0.59998,-0.098052,-0.756714,-0.84649,-0.897909,-0.757459,-0.77083,-0.610657,-0.333763,-0.55705,-3.045757,-0.658961,-0.795066,-0.406714,-1.034798,-3.154902,-1.55752,-0.822752,-1.457175,-2.568636,-2.173925,-0.227825,-0.913284,-0.794525,-2.853872,-0.893809,-1.344862,-0.705975,-0.388383,-1.127844,-4.0,-2.167491,-0.966174,-2.267606,-1.521434,-1.508638,-2.102373,-1.274905,-1.55752,-0.404614,-1.966576,-1.344862,-0.336959,-1.056011,-1.790485,-0.294735,-1.505845,-0.902396,-0.256961
Flab8as,-1.609065,-0.581865,-0.044408,-0.695725,-0.495529,-0.348238,-0.343902,-0.577903,-0.809949,-0.046917,-0.713095,-0.688246,-0.368759,-0.552067,-0.228633,-0.493766,-3.69897,-0.448062,-0.940058,-0.330776,-1.47237,-0.432151,-0.243364,-0.521289,-0.271159,-1.379864,-0.635074,-0.582528,-0.575772,-0.293538,-0.313096,-3.221849,-0.990124,-0.503762,-0.801068,-0.909037,-1.539102,-1.042393,-1.88941,-0.479516,-0.206279,-1.609065,-0.875822,-0.223953,-0.470441,-0.502241,-0.682354,-1.636388,-0.980468,-0.308211
Flab8at,-1.68403,-0.705975,-0.072938,-0.772885,-0.757707,-0.341893,-0.36181,-0.722849,-0.862329,-0.051001,-0.527097,-0.433563,-0.843148,-0.599289,-0.240559,-0.527536,-0.813892,-0.389553,-1.432974,-0.341035,-1.534617,-0.26512,-0.249029,-0.850781,-0.280006,-1.38405,-0.729787,-0.530915,-0.532836,-0.159267,-0.278932,-4.0,-1.057992,-0.389659,-0.810791,-0.928855,-1.649752,-0.935168,-1.752027,-0.709743,-0.203148,-2.39794,-0.79915,-0.169283,-0.503762,-0.363011,-0.923724,-2.346787,-1.034328,-0.298691
Flab8atd2,-2.267606,-0.636576,-0.043543,-0.671417,-0.55424,-0.344862,-0.362911,-0.56607,-0.796695,-0.041532,-0.79915,-1.667562,-0.353008,-0.557677,-0.276791,-0.517269,-3.522879,-0.38122,-0.999566,-0.341607,-1.378824,-0.27189,-0.23018,-0.514279,-0.280006,-1.173277,-0.539403,-0.532096,-0.557207,-0.218891,-0.277613,-3.0,-1.266803,-0.553774,-0.821887,-0.928486,-1.609065,-1.528708,-1.847712,-0.490394,-0.188961,-1.419075,-0.961777,-0.256177,-0.450384,-0.491066,-0.518844,-1.025028,-0.960983,-0.293709
Flab8atdn,-1.081445,-0.431916,-0.041197,-0.664141,-0.588212,-0.400117,-0.333763,-0.59329,-0.835945,-0.052223,-0.421017,-0.32744,-0.442854,-0.538052,-0.277448,-0.477686,-4.0,-0.343518,-0.708409,-0.311313,-1.917215,-0.310247,-0.211196,-0.558619,-0.283663,-0.889074,-0.670195,-0.477947,-0.578396,-0.305658,-0.316953,-3.522879,-0.918293,-0.319664,-0.768021,-0.736364,-1.525784,-1.289037,-1.603801,-0.425621,-0.214314,-2.356547,-0.831208,-0.228927,-0.556268,-0.401428,-0.187889,-0.831208,-0.920096,-0.292515
Flab8ax,-1.55752,-0.430392,-0.041771,-0.69037,-0.600499,-0.419759,-0.359618,-0.599462,-0.832387,-0.050366,-0.443095,-0.815593,-0.453457,-0.544698,-0.287266,-0.474049,-4.0,-0.348722,-0.736364,-0.323581,-1.793174,-0.284916,-0.215811,-0.554551,-0.305658,-0.881074,-0.681102,-0.504456,-0.570248,-0.277448,-0.298864,-3.69897,-0.974694,-0.274742,-0.779108,-0.799423,-1.508638,-1.247952,-1.636388,-0.498393,-0.225483,-1.774691,-0.893469,-0.229295,-0.537602,-0.381743,-0.082862,-1.153663,-0.856673,-0.291324
fub99a,-3.09691,-0.483465,-0.057744,-0.685711,-0.479516,-0.384576,-0.512296,-0.593801,-0.758952,-0.067476,-0.739929,-0.573326,-0.618163,-0.56928,-0.253833,-0.494579,-0.398809,-0.334888,-0.348528,-0.330683,-1.774691,-0.381429,-0.376027,-0.64474,-0.327902,-0.7734,-0.856673,-0.6874,-0.763715,-0.153477,-0.407046,-2.236572,-4.0,-0.312293,-0.843451,-1.305395,-1.943095,-0.729554,-0.763463,-0.752027,-0.215668,-1.625252,-0.873219,-0.431095,-0.670195,-0.330776,-0.143876,-0.949234,-0.823619,-0.206279
fub99td,-2.39794,-0.681102,-0.046869,-0.685711,-0.479516,-0.280586,-0.433916,-0.626536,-0.758952,-0.046724,-0.511873,-0.527829,-0.682564,-0.567031,-0.111147,-0.492414,-0.404283,-0.356054,-0.357931,-0.330218,-1.274905,-0.356054,-0.392652,-0.581865,-0.299123,-0.826231,-0.844968,-0.63097,-0.742802,-0.157266,-0.391688,-3.09691,-4.0,-0.331521,-0.71287,-1.35164,-1.943095,-0.722849,-0.733533,-0.666351,-0.22439,-2.008774,-0.839832,-0.49485,-0.504594,-0.309184,-0.950782,-1.241088,-0.952336,-0.20621
fub99tf,-3.30103,-0.50962,-0.05824,-0.691436,-0.487182,-0.348625,-0.47379,-0.569119,-0.744486,-0.041819,-0.731188,-0.673869,-0.605373,-0.56687,-0.171985,-0.480434,-0.420674,-0.334607,-0.354676,-0.345438,-1.774691,-0.418164,-0.314079,-0.583193,-0.361511,-0.824488,-0.913996,-0.708631,-0.742802,-0.18722,-0.34911,-2.522879,-4.0,-0.341702,-0.849244,-1.283162,-2.0,-0.741363,-0.730954,-0.756962,-0.190238,-1.605548,-0.957424,-0.346691,-0.704653,-0.334607,-0.147032,-0.96457,-0.865504,-0.213604
fub99tt,-3.30103,-0.510745,-0.054384,-0.689519,-0.49485,-0.347657,-0.46801,-0.574629,-0.746904,-0.041819,-0.728623,-0.685922,-0.618344,-0.591082,-0.163486,-0.483861,-0.416574,-0.334138,-0.352226,-0.349207,-1.782516,-0.453457,-0.307417,-0.575118,-0.36221,-0.818442,-0.891097,-0.698319,-0.730721,-0.18722,-0.302945,-2.552842,-4.0,-0.34911,-0.8671,-1.347754,-2.008774,-0.738261,-0.718285,-0.759451,-0.180061,-1.59346,-0.955852,-0.338282,-0.716247,-0.34515,-0.147459,-0.946154,-0.877784,-0.213675
GE8ATD3,-1.321482,-0.671824,-0.06414,-0.713993,-0.487049,-0.457175,-0.471083,-0.776764,-0.642828,-0.083704,-0.656198,-0.510182,-0.509901,-0.575282,-0.228927,-0.398266,-2.958607,-0.349013,-0.851706,-0.407601,-1.25649,-0.466228,-0.390086,-0.605023,-0.391046,-1.422508,-0.617443,-0.89279,-0.286762,-0.172954,-1.057496,-2.346787,-3.69897,-0.388808,-0.764724,-1.232844,-1.59346,-0.652475,-0.782779,-0.959793,-0.401757,-2.568636,-0.977572,-0.646276,-0.520281,-0.447332,-1.38405,-1.329754,-0.917574,-0.2468
GE8ATDN1,-0.717378,-0.482804,-0.054778,-0.695941,-0.387428,-0.931814,-0.537752,-0.810229,-0.495122,-0.137988,-0.645892,-0.546988,-0.336111,-0.795609,-0.187889,-0.44916,-1.17134,-0.340369,-0.794525,-0.45942,-1.109579,-0.620694,-0.400554,-0.654626,-0.436756,-0.844057,-0.764472,-0.79833,-0.32781,-0.156456,-0.538802,-2.30103,-1.585027,-0.639407,-0.768021,-1.354578,-1.707744,-0.669992,-0.69897,-0.9694,-0.316683,-3.045757,-0.997834,-0.751046,-0.812479,-0.50515,-1.548214,-0.911155,-0.783043,-0.270511
GE8ATDN2,-0.890421,-0.424466,-0.05532,-0.708853,-0.429807,-0.800794,-0.451733,-0.789414,-0.748605,-0.163613,-0.639596,-0.505845,-0.428175,-0.556268,-0.180785,-0.45942,-0.553929,-0.334325,-0.739213,-0.605198,-1.59346,-0.66274,-0.402744,-0.658368,-0.436282,-1.182435,-0.661743,-0.852633,-0.418733,-0.159267,-0.553618,-2.552842,-1.583359,-0.44794,-0.800794,-1.314258,-1.66354,-0.708853,-0.774949,-0.963371,-0.348625,-2.886057,-0.927383,-0.639407,-0.703554,-0.715569,-1.312471,-1.294992,-0.769807,-0.304606
GE8MTD2,-0.305044,-0.607479,-0.062031,-0.695079,-0.452225,-0.402305,-0.633764,-0.675512,-0.542421,-0.125692,-0.448062,-0.550367,-0.579879,-0.224244,-0.119758,-0.594654,-1.543634,-0.481223,-0.636576,-0.66354,-1.271646,-0.912574,-0.26568,-0.563519,-0.306713,-0.443456,-0.363312,-0.633017,-0.296881,-0.187889,-0.354381,-2.318759,-1.274905,-0.541967,-0.686344,-0.560194,-0.996539,-0.587707,-1.241088,-0.724458,-0.308476,-2.853872,-0.909389,-0.424466,-0.33885,-0.435334,-1.716699,-1.09691,-0.854182,-0.419303
ibmg99a,-2.39794,-0.839832,-0.053351,-0.909389,-1.007446,-0.353989,-0.84588,-0.714668,-1.122629,-0.061781,-0.580044,-0.619608,-0.620876,-0.699839,-0.375099,-0.458047,-0.532984,-0.418278,-0.572514,-0.374688,-1.178486,-0.690157,-0.446481,-0.601539,-0.257118,-1.578396,-0.73189,-0.670399,-0.442613,-0.28946,-0.962972,-2.431798,-0.983803,-0.468266,-1.027334,-1.415669,-2.327902,-0.719877,-1.337242,-0.648397,-0.180522,-1.643974,-0.98843,-0.205442,-0.70952,-1.126679,-0.512155,-1.37366,-1.160522,-0.406603
ibmg99b,-1.978811,-0.692932,-0.108686,-0.960586,-0.900665,-0.494036,-0.743282,-0.618344,-0.864231,-0.084442,-0.533874,-0.515415,-0.878769,-0.691222,-0.504733,-0.405829,-0.667764,-0.400881,-0.401319,-0.415895,-1.199283,-0.638272,-0.161214,-0.597739,-0.274497,-1.782516,-0.703116,-0.680686,-0.343998,-0.171856,-0.872247,-2.49485,-0.953895,-0.468521,-1.267606,-1.118045,-2.142668,-0.737312,-1.324222,-0.790485,-0.196202,-1.742321,-0.912574,-0.10824,-0.910448,-1.068542,-0.456926,-1.482804,-1.070581,-0.374996
ibmg99c,-2.39794,-0.787812,-0.203773,-0.912574,-1.200659,-0.68529,-1.076238,-0.861382,-1.353596,-0.065148,-0.74642,-0.668573,-2.853872,-0.765736,-2.070581,-0.476904,-0.799423,-0.555019,-0.677781,-0.403293,-1.321482,-0.694219,-0.446602,-0.68382,-0.276791,-1.716699,-0.731188,-0.807433,-0.431329,-0.442012,-1.181774,-2.013228,-2.229148,-0.480697,-1.037631,-1.585027,-2.420216,-1.209715,-1.359519,-0.734239,-0.541664,-1.681937,-1.002177,-0.639407,-1.115771,-1.447332,-0.652865,-1.866461,-1.062984,-0.488651
ibms99a,-2.244125,-0.641684,-0.054187,-0.668168,-0.550059,-0.321209,-0.555019,-0.600846,-0.812479,-0.042106,-0.636388,-0.529149,-0.648784,-0.621784,-0.159204,-0.443577,-0.465847,-0.579384,-0.590574,-0.327625,-1.283162,-0.389979,-0.219467,-0.615288,-0.301465,-1.316953,-0.576426,-0.499489,-0.853872,-0.162854,-0.639975,-1.835647,-1.247952,-0.432856,-0.724458,-1.129011,-1.534617,-0.64321,-1.126679,-0.551448,-0.164056,-1.60206,-0.768785,-0.139063,-0.522734,-0.371611,-0.629117,-1.428291,-0.882066,-0.364919
