system,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,251,295,252,296,253,297,254,298,255,299,256,257,258,259,260,261,262,263,264,265,266,267,300,268,269
Protoss,0.0148,0.0731,0.1488,0.1251,0.1638,0.2565,0.2337,0.0212,0.0007,0.1423,0.0391,0.2333,0.3336,0.6286,0.3032,0.2568,0.2838,0.3574,0.2442,0.0039,0.1896,0.0122,0.2255,0.1411,0.0964,0.2944,0.0968,0.1621,0.3026,0.2874,0.2563,0.2889,0.2878,0.0033,0.1883,0.1101,0.313,0.0491,0.3302,0.0313,0.0198,0.2328,0.1717,0.1356,0.1414,0.2538,0.1522,0.0188,0.1262,0.0025
SNUMedinfo12,0.0467,0.0614,0.0196,0.216,0.1153,0.2044,0.2251,0.0772,0.0069,0.1937,0.1906,0.2485,0.1965,0.6777,0.4099,0.2257,0.2096,0.5129,0.3408,0.0084,0.1689,0.0147,0.1575,0.0735,0.0843,0.4052,0.2974,0.3744,0.2793,0.2273,0.3093,0.1431,0.1555,0.0,0.3162,0.4198,0.3333,0.1696,0.3228,0.0315,0.185,0.0778,0.0122,0.0734,0.1766,0.1379,0.1856,0.0051,0.109,0.0395
Zerg,0.017,0.0916,0.1289,0.1459,0.1473,0.1078,0.2205,0.0241,0.0007,0.1423,0.0413,0.2379,0.3123,0.6286,0.3077,0.2599,0.2793,0.3269,0.2507,0.0039,0.2169,0.0177,0.2199,0.1461,0.0934,0.294,0.0867,0.1577,0.3081,0.2915,0.2715,0.2845,0.2867,0.0033,0.2371,0.1313,0.3051,0.0625,0.3487,0.0399,0.0174,0.2331,0.1586,0.0902,0.132,0.2481,0.1395,0.017,0.111,0.0025
webisWt14axSyn,0.0083,0.0,0.1752,0.1128,0.002,0.0044,0.1298,0.0966,0.0,0.1573,0.0266,0.0936,0.1283,0.4773,0.1639,0.1476,0.2069,0.5443,0.1314,0.0366,0.0295,0.0016,0.0958,0.077,0.0934,0.1713,0.177,0.3881,0.1851,0.1365,0.1498,0.2194,0.2231,0.0,0.166,0.2794,0.1681,0.0869,0.207,0.0114,0.1411,0.0359,0.0677,0.1789,0.158,0.0705,0.2969,0.0578,0.2154,0.0072
webisWt14axMax,0.0083,0.0,0.1752,0.1128,0.002,0.0044,0.1298,0.0966,0.0,0.1573,0.0266,0.0936,0.1283,0.4773,0.1639,0.1476,0.2069,0.5443,0.1314,0.0366,0.0295,0.0016,0.0958,0.077,0.0934,0.1713,0.177,0.3881,0.1851,0.1365,0.1498,0.2194,0.2231,0.0,0.166,0.2794,0.1681,0.0869,0.207,0.0114,0.1411,0.0359,0.0677,0.1789,0.158,0.0705,0.2969,0.0578,0.2154,0.0072
ICTNET14ADR3,0.0265,0.0214,0.0564,0.0781,0.0575,0.3282,0.1878,0.0268,0.0026,0.0287,0.065,0.2575,0.1216,0.5407,0.1909,0.1795,0.06,0.2784,0.0958,0.0272,0.1956,0.0888,0.1336,0.0681,0.0845,0.1052,0.16,0.0899,0.1213,0.2133,0.2428,0.2217,0.2494,0.0002,0.1594,0.2659,0.1916,0.1863,0.2482,0.0162,0.08,0.0993,0.1017,0.0423,0.0081,0.1513,0.1916,0.0245,0.1155,0.076
ICTNET14ADR1,0.0171,0.0195,0.0621,0.0733,0.0484,0.2511,0.1901,0.0264,0.0028,0.0403,0.0633,0.2575,0.114,0.4125,0.1875,0.1953,0.0627,0.2668,0.0999,0.0173,0.1707,0.0705,0.1355,0.0657,0.0842,0.1008,0.16,0.0868,0.1399,0.2033,0.2074,0.1947,0.2532,0.0002,0.1545,0.272,0.1793,0.2004,0.2219,0.016,0.0538,0.0939,0.1017,0.0454,0.0066,0.1458,0.1868,0.0373,0.0915,0.0777
wistud.runA,0.0385,0.0196,0.2092,0.076,0.2234,0.101,0.2649,0.0253,0.0119,0.2066,0.0213,0.2109,0.1856,0.5945,0.3333,0.2375,0.0919,0.3964,0.281,0.0428,0.1579,0.0216,0.1592,0.1788,0.1025,0.2132,0.1147,0.1528,0.225,0.2772,0.238,0.2405,0.3215,0.0074,0.2029,0.201,0.3026,0.0629,0.317,0.0577,0.1151,0.1952,0.209,0.1753,0.0549,0.2132,0.1215,0.079,0.0455,0.0014
webisWt14axAll,0.0085,0.0,0.1771,0.1969,0.0111,0.0055,0.1124,0.1208,0.0,0.2081,0.0374,0.1027,0.0898,0.4847,0.1586,0.1303,0.1868,0.5016,0.1282,0.0077,0.026,0.001,0.0988,0.0406,0.0916,0.166,0.1262,0.3883,0.2,0.1445,0.1581,0.2468,0.2414,0.0,0.2075,0.2547,0.1658,0.0351,0.2136,0.0246,0.1063,0.028,0.0418,0.0985,0.1457,0.0653,0.3172,0.0488,0.1953,0.009
CiirAll1,0.0244,0.0122,0.1789,0.0736,0.1908,0.1101,0.2575,0.2218,0.0021,0.2611,0.2014,0.1783,0.2134,0.3452,0.258,0.2628,0.1557,0.1711,0.1767,0.0363,0.1085,0.0009,0.1598,0.0387,0.1152,0.1943,0.1456,0.1413,0.2877,0.2493,0.2975,0.3116,0.1741,0.0003,0.2201,0.0795,0.25,0.0625,0.2186,0.0427,0.0058,0.2022,0.2538,0.2441,0.0235,0.1678,0.1268,0.1795,0.0935,0.0111
SNUMedinfo11,0.1012,0.0333,0.2278,0.2095,0.0243,0.1122,0.199,0.1125,0.0075,0.1966,0.2067,0.3555,0.202,0.5656,0.421,0.28,0.2175,0.6183,0.3264,0.0063,0.118,0.0125,0.1629,0.0274,0.1326,0.3694,0.3407,0.5754,0.309,0.3497,0.2662,0.2227,0.199,0.0,0.4084,0.4359,0.3667,0.1766,0.5065,0.0422,0.1483,0.0526,0.01,0.1081,0.1487,0.1208,0.5294,0.0115,0.2226,0.121
ICTNET14ADR2,0.0227,0.0198,0.0605,0.0475,0.031,0.2751,0.1925,0.0146,0.0028,0.0616,0.0384,0.2575,0.1065,0.2003,0.1646,0.2096,0.0719,0.1599,0.0966,0.0191,0.0949,0.0555,0.1227,0.0527,0.0781,0.0796,0.16,0.0758,0.1264,0.1486,0.1722,0.1546,0.2218,0.0002,0.1186,0.2824,0.1501,0.2059,0.158,0.0137,0.0434,0.0825,0.1017,0.0324,0.0057,0.1381,0.1788,0.034,0.0456,0.0797
CiirSdm,0.0074,0.0174,0.336,0.2308,0.0385,0.1098,0.247,0.1294,0.011,0.2892,0.1872,0.3174,0.2573,0.6068,0.451,0.3251,0.2807,0.5863,0.3641,0.0218,0.0834,0.0059,0.1253,0.0597,0.1756,0.4406,0.3565,0.591,0.3349,0.3868,0.3197,0.49,0.4278,0.0008,0.3677,0.4465,0.4121,0.1751,0.5275,0.0603,0.1348,0.0677,0.0722,0.1531,0.1855,0.2516,0.5457,0.0423,0.3788,0.0671
utexact,0.0808,0.0224,0.0462,0.0499,0.0188,0.1406,0.0458,0.0264,0.0085,0.0268,0.0345,0.2213,0.0437,0.0468,0.1102,0.1666,0.0331,0.1725,0.1001,0.0364,0.0791,0.0316,0.0546,0.0136,0.0593,0.1398,0.3948,0.0681,0.0599,0.2274,0.2717,0.2216,0.091,0.0001,0.1718,0.0114,0.1589,0.1239,0.0725,0.035,0.0489,0.0392,0.0772,0.0041,0.0055,0.2028,0.2504,0.0272,0.1956,0.2147
utbase,0.0809,0.0224,0.0664,0.0563,0.019,0.1398,0.0458,0.0211,0.0094,0.0278,0.04,0.2028,0.0437,0.0468,0.1102,0.1658,0.0331,0.1725,0.094,0.0372,0.1025,0.0248,0.0546,0.0136,0.075,0.1398,0.3648,0.0681,0.0504,0.2328,0.2671,0.2732,0.091,0.0001,0.1861,0.0114,0.136,0.1538,0.076,0.0594,0.0489,0.0374,0.0627,0.0041,0.0199,0.2484,0.271,0.0114,0.2286,0.1409
